1;Gostei de um vídeo   no estúdio: João Amoêdo, do Novo;I liked a video in the studio: João Amoêdo, do Novo;Neg,Neu,Pos,Compound;0.0;0.741;0.259;0.4215
1; Floresta é o caralho! A fábrica é no ACRE, entendeu? No ACRE! Se fosse de São Paulo, poderia ser na PQP que na chamada da notícia teria o nome do estado;Forest is fucking! The factory is at ACRE, you understand? No ACRE! If it were from São Paulo, it could be in PQP that in the call of the news would have the name of the state;Neg,Neu,Pos,Compound;0.072;0.928;0.0;-0.4184
1;  Pq eu quero?🤔 Só acho q vc deveria mudar sua bio! Pois o finalzinho não condiz com seu candidato hahahaha;Why do I want to? 🤔 I just think you should change your bio! Because the end does not match your candidate hahahaha;Neg,Neu,Pos,Compound;0.0;0.923;0.077;0.1511
1;     👍🏻;(I.e.;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;"""Podem me chamar de populista, nacionalista, racista. Não me importo. Me importo com minha família e meu país"", responde líder polonês à repórter globalista... ";"&quot;You can call me a populist, a nationalist, a racist. I do not care. I care about my family and my country,&quot; the Polish leader replies to the reporter.";Neg,Neu,Pos,Compound;0.306;0.694;0.0;-0.8503
1; Opa ;Oops;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;Gostei de um vídeo   Chamada entrevista João Amoêdo | Segunda Chamada #17;I like a video Call interview João Amoêdo | Second Call # 17;Neg,Neu,Pos,Compound;0.0;0.762;0.238;0.3612
1; Lula tornou-se uma  caricatura melancólica de si mesmo.;Lula has become a melancholy caricature of himself.;Neg,Neu,Pos,Compound;0.326;0.674;0.0;-0.4404
1;"Estes são exemplos da oligarquia que ocupa o poder pelo Brasil. O que é deles, é deles, e o que é do Brasil, também é deles.
Devemos mudar isso.";These are examples of the oligarchy that occupies power by Brazil. What is theirs, is theirs, and what is of Brazil, is also theirs. We should change that.;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;  E porque está perdendo o seu tempo comentando uma postagem do candidato que não sai do 1%?;And why are you wasting your time commenting on a post from the candidate who does not leave 1%?;Neg,Neu,Pos,Compound;0.136;0.806;0.058;-0.372
0;     Repetir as falsas promessas só mostra o desespero de vcs!!! Vai tentando, talvez assim vcs conseguem subir para 2% 🤣🤣🤣;Repeating the false promises only shows the despair of you !!! Try it, maybe so you can climb to 2% 🤣🤣🤣;Neg,Neu,Pos,Compound;0.093;0.767;0.14;0.2905
1;pack de lacradores sendo preconceituosos ;pack of lacquer makers being biased;Neg,Neu,Pos,Compound;0.296;0.704;0.0;-0.2732
0;Mantener una última línea alta contra Francia es un suicidio. Uruguay nunca lo intentó, y nunca hubo menos motivos que ahora para comenzar a practicarlo. ;Keeping one last line against France is suicide. Uruguay never tried, and there were never less reasons than now to start practicing it.;Neg,Neu,Pos,Compound;0.17;0.83;0.0;-0.6705
1;"Los mediocampistas franceses no tienen mayor participación en la gestión del juego; son gestores de espacios, pero sin la pelota. Se mueven a diferentes alturas y abarcan mucho campo. Los centrales sí ensayan conducciones largas, y los atacantes siempre marcando el pase. ";"French midfielders have no greater involvement in game management; are managers of spaces, but without the ball. They move to different heights and cover a lot of field. The central ones do test long conductions, and the attackers always marking the pass.";Neg,Neu,Pos,Compound;0.143;0.819;0.038;-0.7096
1;     Se a afirmação sem sentido é a mesma, porque eu vou me dar ao trabalho que criar uma resposta diferente?  Isso chama eficiência.;If the meaningless statement is the same, why am I going to give myself to work that create a different answer? That calls for efficiency.;Neg,Neu,Pos,Compound;0.105;0.727;0.167;0.1779
1;"  Faz o seguinte: assiste esta entrevista. Nela os assuntos que você fala foram abordados. Depois você volta aqui.

";Do the following: watch this interview. In it the subjects you speak have been approached. Then you come back here.;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1; Que gata...;Cute;Neg,Neu,Pos,Compound;0.0;0.0;1.0;0.4588
1;"A partir de hoje vamos começar uma live semanal para tirar dúvidas e conversar com o maior número de pessoas possível.
Veja como foi a primeira no link:  ";"From today we will start a weekly live to ask questions and talk with as many people as possible. Here&#39;s how the first one was on the link:";Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;    Não vi.;I did not see.;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;" Essa é a foto da pág ( tem muito ""amoedo"" lá dentro) ";"This is the photo of the page (there is a lot of &quot;amoedo&quot; inside)";Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;     Vc copia e cola isso pra todos? É isso mesmo? Esse é o máximo q vc pode fazer por esse velho novo? Assim vcs não vão sair do 1% NUNCA das intenções de voto 🤣🤣🤣🤣🤣🤣;"Do you copy and paste it for everyone? That&#39;s right? This is the maximum you can do for this new old man? So you will not get out of the 1% NEVER of the voting intentions 🤣🤣🤣🤣🤣🤣";Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;"  ""Camisinha pública, gratuita e de qualidade!""";"&quot;Free, quality, quality shopping bag!&quot;";Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;  Vou de ;"I&#39;ll go by";Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0; Por esta razão voto   !!!! CHEGA DOS MESMOS!!!;For this reason vote !!!! ARRIVE FROM THE SAME !!!;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;"  Ah sim, falou o asno q usa foto da formiga atômica!!!! Se poupe dessa vergonha!!!
Falta de inteligência é quem acha q cor de cabelo influencia em algo, contra fatos não há argumentos, daí parte para as asneiras! Típico esquerdista disfarçado de Novo kkkk";Ah yes, said the donkey that uses the photo of the atomic ant !!!! Spare yourself from this shame !!! Lack of intelligence is who thinks that hair color influences something, against facts there are no arguments, from there go to the blunders! Typical leftist in disguise of New kkkk;Neg,Neu,Pos,Compound;0.223;0.685;0.092;-0.8016
1;" Engraçado perceber como os fanáticos do messias dos pés de barro chegam.todis para desrespeitar. 
É assim, o ""heroi"" fica quieto e os alucinados agem como os terroristas da esquerda que eles dizem ""odiar"", mas esquecem que o político profissional deles votou com o pt.";"It&#39;s funny to see how the messiah fanatics of the clay feet come in. I stop to disrespect. Thus, the &quot;hero&quot; is quiet and the hallucinates act like the terrorists on the left that they say &quot;hate&quot;, but forget that their professional politician voted with pt.";Neg,Neu,Pos,Compound;0.149;0.777;0.074;-0.4215
1;Gostei de um vídeo   Chamada entrevista João Amoêdo | Segunda Chamada #17;I like a video Call interview João Amoêdo | Second Call # 17;Neg,Neu,Pos,Compound;0.0;0.762;0.238;0.3612
1; Vamos votar Bolsonaro...;"Let&#39;s vote Bolsonaro ...";Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;Segunda Chamada entrevista João Amoêdo | Segunda Chamada #17  via ;Second Call interview João Amoêdo | Second Call # 17 via;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;    Então não viu.;Then he did not see.;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;  É isso aí... Bolsonaro presidente;"That&#39;s it ... Bolsonaro president";Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;  Acho que os produtos químicos que você usa para tingir os seus cabelos estão afetando o seu cérebro...;I think the chemicals you use to dye your hair are affecting your brain ...;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;     Se eu n votasse no Bolsoanro votaria no Amoedo , mas n em qq um q andou com Lula se promoveu por sua popularidade e hj quer herdar seus eleitores de forma canalha é aproveitadora;If I did not vote in Bolsoanro would vote in the Amoedo, but in a qqq that walked with Lula was promoted by its popularity and hj wants to inherit its voters so scoundrel is profiteer;Neg,Neu,Pos,Compound;0.0;0.748;0.252;0.8872
1;         ;;Neg,Neu,Pos,Compound;0.0;0.0;0.0;0.0
1;    Eu sigo todos os partidos;I follow all the parties.;Neg,Neu,Pos,Compound;0.0;0.526;0.474;0.4019
1;    Se vc segue o partido receberia o post. Eu nunca fiquei no vácuo.  Entre no site.;"If you follow the party you would receive the post. I&#39;ve never been in a vacuum. Enter the site.";Neg,Neu,Pos,Compound;0.0;0.863;0.137;0.4019
1;"   Eles não sabem distinguir. 
Estariam aplaudindo se fosse com armas mas mãos, com os dedos apontados para o que eles chamam de aberrações do pecado e por aí vai. Já viu fanáticos terem senso crítico?  
Fazem como os IDIOTAS ÚTEIS da esquerda,  a mesma que eles falam que odeiam.";They can not tell. They would be applauding if it was with weapons but hands, with their fingers pointed at what they call aberrations of sin and so on. Ever seen fanatics have a critical sense? They do as the USEFUL IDIOTS of the left, the same as they say they hate.;Neg,Neu,Pos,Compound;0.222;0.673;0.105;-0.8338
1; Acho que tem pouca coisa com se preocupar, pois o país está em franco progresso, sem problemas e sem problemas!!!;I think there is little to worry about, because the country is progressing smoothly, without problems and without problems !!!;Neg,Neu,Pos,Compound;0.109;0.666;0.225;0.4157
0;  Eu acho que vc não entendeu meu raciocínio, mas enfim, abraços;I think you did not understand my reasoning, but anyway, hugs;Neg,Neu,Pos,Compound;0.0;0.677;0.323;0.6486
1;"  Gostaria de saber. Caso vc não chegue lá, qual desses receberia seu apoio
Bolsonaro, Ciro ou Alckmin?";I wonder. If you do not get there, which of these would Bolsonaro, Ciro or Alckmin support?;Neg,Neu,Pos,Compound;0.0;0.847;0.153;0.4019
1; Creio  que fabriquem com furos.   A natalidade entre menores eh alta;I believe they make holes. The birth rate among minors is high;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;"“Eu sou de esquerda”, diz banqueiro se negando a ajudar Amoedo
Um banqueiro de esquerda ";"&quot;I&#39;m left,&quot; says banker refusing to help Amoedo A left banker";Neg,Neu,Pos,Compound;0.201;0.597;0.201;0.0
0;         Qué frío!!!! 😱😱;"It&#39;s cold!!!! (I.e.";Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;Kkkkkkkkkkkkkkkkkkk sqn ;Kkkkkkkkkkkkkkkkkk sqn;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;    ?;?;Neg,Neu,Pos,Compound;0.0;0.0;0.0;0.0
0;O jogador de futebol mais parecido com você é: #Mascherano ;The soccer player closest to you is: #Mascherano;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;"  Amoedo é contra armas, a favor do feminismo e artes com pedofilia...O novo que apoia a velha política das coligações com os corruptos...
Pare de se enganar amigo, até as falsas promessas são iguais!";Amoedo is against guns, in favor of feminism and arts with pedophilia ... The new one that supports the old politics of the coalitions with the corrupt ... Stop cheating friend, even the false promises are the same!;Neg,Neu,Pos,Compound;0.118;0.652;0.23;0.6696
1;  Procura nas propostas do PSDB a defesa da privatização de todas as estatais, o fim dos fundos partidário e eleitoral, do voto obrigatório e do horário político, do foro privilegiado, do Estatuto do Desarmamento, de privilégios e mordomias e a eliminação de impostos...;It seeks in the proposals of the PSDB the defense of the privatization of all the state, the end of the party and electoral funds, the compulsory vote and the political hour, the privileged forum, the Disarmament Statute, privileges and stewardships and the elimination of taxes .. .;Neg,Neu,Pos,Compound;0.0;0.816;0.184;0.8271
1;          ;;Neg,Neu,Pos,Compound;0.0;0.0;0.0;0.0
0; geralmente nao. invariavelmente SEMPRE mais caro e pior;usually not. invariably EVER more expensive and worse;Neg,Neu,Pos,Compound;0.325;0.675;0.0;-0.5209
1;    Desconheço outro partido que defenda a privatização de todas as estatais, o fim dos fundos partidário e eleitoral, do voto obrigatório e do horário político, do foro privilegiado, do Estatuto do Desarmamento, de privilégios e mordomias e a eliminação de impostos.;I do not know of any other party that advocates the privatization of all state-owned companies, the end of partisan and electoral funds, compulsory voting and political hours, the privileged forum, the Disarmament Statute, privileges and stewardships and the elimination of taxes.;Neg,Neu,Pos,Compound;0.0;0.823;0.177;0.802
0;         Me cago en el invierno!;I shit in the winter!;Neg,Neu,Pos,Compound;0.565;0.435;0.0;-0.5983
1;"     Consulte aqui, filtrando pelo Estado.

";See here, filtering by state.;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;         😱⛄;(I.e.;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;  A proposta que pode reduzir de 10 para 2 anos o tempo de aprovação de substâncias mais seguras e modernas já testadas e em uso em outros países, desburocratizando e permitindo que o agronegócio seja mais produtivo e eficiente?;The proposal that can reduce from 10 to 2 years the time of approval of safer and modern substances already tested and in use in other countries, reducing bureaucracy and allowing agribusiness to be more productive and efficient?;Neg,Neu,Pos,Compound;0.0;0.791;0.209;0.8387
1;  E sobre o boulos: não concordo com quase nada, mass ele é bem mais preparado que Amoedo, Ciro, Manuela e etc, o melhor na retórica até agora.;And about the boulos: I do not agree with almost anything, but he is much more prepared than Amoedo, Ciro, Manuela and etc, the best in rhetoric so far.;Neg,Neu,Pos,Compound;0.044;0.711;0.244;0.8416
1;Gostei de um vídeo   pelo Novo, Amoêdo defende privatização total e prevê 10;I liked a video by Novo, Amoedo defends total privatization and provides 10;Neg,Neu,Pos,Compound;0.0;0.781;0.219;0.4215
1;    Contaaa logoooo;Contact Us;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;   Eles não interagem. As perguntas ficam no vácuo.;They do not interact. The questions remain in the void.;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;"João Amoedo no Roda Viva.. não, pera..

#presidenciavel #prestaatençao ";Joao Amoedo at Roda Viva .. no, pear .. #presidênciavel # prestaatençao;Neg,Neu,Pos,Compound;0.18;0.82;0.0;-0.296
1;"  Você pode entrar em contato com o diretório através do e-mail rj.org.br.
O presidente do partido no Rio de Janeiro é Luciano de Carvalho.";You can contact the directory through the email rj.org.br. The president of the party in Rio de Janeiro is Luciano de Carvalho.;Neg,Neu,Pos,Compound;0.0;0.886;0.114;0.4019
1; Qual sua ideia com os servidores do poder Judiciário? Entende possível a privatização desses serviços?;What is your idea with the servants of the judiciary? Do you see the privatization of these services possible?;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;  Duvido que você ache nas propostas do PSDB a privatização de todas as estatais, o fim dos fundos partidário e eleitoral, do voto obrigatório e do horário político, do foro privilegiado, do Estatuto do Desarmamento, de privilégios e mordomias e a eliminação de impostos.;I doubt if you find in the proposals of the PSDB the privatization of all state-owned companies, the end of party and electoral funds, compulsory voting and political hours, the privileged forum, the Disarmament Statute, privileges and stewardships and the elimination of taxes.;Neg,Neu,Pos,Compound;0.051;0.78;0.168;0.6908
